Date,Price,Open,High,Low,Vol.,Change %
04/15/2007,1484.3,1452.8,1484.7,1452.8,,2.17%
04/08/2007,1452.8,1443.8,1453.1,1433.9,,0.62%
04/01/2007,1443.8,1420.8,1444.9,1416.4,,1.61%
03/25/2007,1420.9,1436.1,1437.7,1408.9,,-1.06%
03/18/2007,1436.1,1387,1438.9,1387,,3.54%
03/11/2007,1387,1402.8,1409.3,1364,,-1.13%
03/04/2007,1402.8,1387.1,1410.2,1374,,1.12%
02/25/2007,1387.2,1451,1457,1380.9,,-4.41%
02/11/2007,1455.5,1438,1458,1431.4,,1.21%
02/04/2007,1438.1,1448.3,1453,1433.4,,-0.71%
01/28/2007,1448.4,1422,1449.3,1418.5,,1.84%
01/21/2007,1422.2,1430.5,1440.7,1417,,-0.58%
01/14/2007,1430.5,1430.7,1435.3,1424.2,,-0.01%
01/07/2007,1430.7,1409.3,1431.2,1404,,1.49%
12/31/2006,1409.7,1418,1429.4,1405.8,,-0.61%
12/24/2006,1418.3,1410.8,1427.7,1410.5,,0.53%
12/17/2006,1410.8,1427.1,1431.8,1410.3,,-1.14%
12/10/2006,1427.1,1409.8,1431.6,1404.8,,1.23%
12/03/2006,1409.8,1396.7,1418.3,1396.7,,0.94%
11/26/2006,1396.7,1401,1406.3,1377.8,,-0.31%
11/19/2006,1401,1401.2,1407.9,1397.8,,-0.01%
11/12/2006,1401.2,1380.6,1403.8,1378.8,,1.47%
11/05/2006,1380.9,1364.3,1388.9,1364.3,,1.22%
10/29/2006,1364.3,1377.3,1382,1361,,-0.94%
10/22/2006,1377.3,1368.6,1389.5,1363.9,,0.64%
10/15/2006,1368.6,1365.6,1372.9,1356.9,,0.22%
10/08/2006,1365.6,1349.6,1366.6,1343.6,,1.19%
09/24/2006,1335.8,1314.8,1340.3,1311.6,,1.60%
09/17/2006,1314.8,1319.8,1328.5,1310.9,,-0.39%
09/10/2006,1319.9,1298.9,1324.7,1290.9,,1.62%
09/03/2006,1298.9,1310.9,1314.7,1292.1,,-0.92%
08/27/2006,1311,1295.1,1312,1294,,1.23%
08/20/2006,1295.1,1302.3,1302.5,1289.5,,-0.55%
08/13/2006,1302.3,1266.7,1302.3,1266.7,,2.81%
08/06/2006,1266.7,1279.3,1283.7,1261.3,,-0.99%
07/30/2006,1279.4,1278.5,1292.9,1265.7,,0.07%
07/23/2006,1278.5,1240.2,1280.4,1240.2,,3.08%
07/16/2006,1240.3,1236.2,1262.6,1224.5,,0.33%
07/09/2006,1236.2,1265.5,1274.1,1228.5,,-2.32%
07/02/2006,1265.5,1270.1,1280.4,1263.1,,-0.37%
06/25/2006,1270.2,1244.5,1276.3,1237.6,,2.07%
06/18/2006,1244.5,1251.5,1258,1237.2,,-0.56%
06/11/2006,1251.5,1252.3,1258.6,1219.3,,-0.06%
06/04/2006,1252.3,1288.2,1288.2,1235.2,,-2.79%
05/28/2006,1288.2,1280,1290.7,1259.4,,0.62%
05/21/2006,1280.2,1267,1280.5,1245.3,,1.04%
05/14/2006,1267,1291.2,1297.9,1256.3,,-1.87%
05/07/2006,1291.2,1325.8,1326.7,1290.4,,-2.61%
04/23/2006,1310.6,1311.3,1316,1295.6,,-0.05%
04/16/2006,1311.3,1289.1,1318.2,1280.7,,1.72%
04/09/2006,1289.1,1295.5,1300.7,1283,,-0.49%
04/02/2006,1295.5,1302.9,1314.1,1294.2,,0.05%
03/26/2006,1294.8,1303,1310.2,1291.8,,-0.63%
03/19/2006,1303,1307.2,1310.9,1295.8,,-0.32%
03/12/2006,1307.2,1281.6,1310.5,1281.6,,2.00%
03/05/2006,1281.6,1287.2,1288.2,1268.4,,-0.44%
02/26/2006,1287.2,1289.4,1297.6,1278.7,,-0.17%
02/19/2006,1289.4,1287.2,1294.2,1281.3,,0.17%
02/12/2006,1287.2,1267,1289.5,1258.3,,1.59%
02/05/2006,1267,1264,1274.6,1253.6,,0.24%
01/22/2006,1283.7,1261.5,1286.4,1259.4,,1.76%
01/15/2006,1261.5,1287.6,1287.8,1260.9,,-2.03%
01/08/2006,1287.6,1285.5,1294.9,1282.8,,0.16%
01/01/2006,1285.5,1248.3,1286.1,1245.7,,2.98%
12/25/2005,1248.3,1268.7,1271.8,1246.6,,-1.61%
12/18/2005,1268.7,1267.3,1270.5,1257.2,,0.11%
12/11/2005,1267.3,1259.4,1275.8,1255.5,,0.63%
12/04/2005,1259.4,1265.1,1272.9,1250.9,,-0.45%
11/27/2005,1265.1,1268.2,1268.4,1249.4,,-0.24%
11/20/2005,1268.2,1248.3,1270.6,1246.9,,1.59%
11/13/2005,1248.3,1234.7,1249.6,1226.4,,1.10%
11/06/2005,1234.7,1220.1,1235.7,1215,,1.20%
10/30/2005,1220.1,1198.4,1224.7,1198.4,,1.81%
10/23/2005,1198.4,1179.6,1204,1178.9,,1.59%
10/16/2005,1179.6,1186.6,1197.3,1170.5,,-0.59%
10/09/2005,1186.6,1195.9,1196.5,1168.2,,-0.78%
09/25/2005,1228.8,1215.3,1229.6,1211.1,,1.11%
09/18/2005,1215.3,1237.9,1237.9,1205.3,,-1.83%
09/11/2005,1237.9,1241.5,1242.6,1224.8,,-0.29%
09/04/2005,1241.5,1218,1243.1,1218,,1.93%
08/28/2005,1218,1205.1,1227.3,1201.1,,1.07%
08/21/2005,1205.1,1219.7,1229,1204.2,,-1.20%
08/14/2005,1219.7,1230.4,1236.2,1215.9,,-0.87%
08/07/2005,1230.4,1226.4,1242.7,1222.7,,0.33%
07/31/2005,1226.4,1234.2,1245.9,1225.6,,-0.63%
07/24/2005,1234.2,1233.7,1245.2,1228.2,,0.04%
07/17/2005,1233.7,1227.9,1236.6,1221.1,,0.47%
07/10/2005,1227.9,1211.9,1233.2,1211.9,,1.32%
07/03/2005,1211.9,1194.4,1212.7,1183.5,,1.47%
06/26/2005,1194.4,1191.6,1204.1,1188.3,,0.23%
06/19/2005,1191.6,1217,1219.6,1191.5,,-2.09%
06/12/2005,1217,1198.1,1219.5,1194.5,,1.58%
06/05/2005,1198.1,1196,1208.8,1191.1,,0.18%
05/29/2005,1196,1198.8,1205.6,1191,,-0.23%
05/22/2005,1198.8,1189.3,1199.6,1186,,0.80%
05/15/2005,1189.3,1154,1191.2,1153.6,,3.06%
05/08/2005,1154,1171.3,1178.9,1146.2,,-1.48%
04/24/2005,1156.8,1152.1,1164.8,1139.2,,0.41%
04/17/2005,1152.1,1142.6,1160,1136.2,,0.83%
04/10/2005,1142.6,1181.2,1190.2,1141.9,,-3.27%
04/03/2005,1181.2,1172.8,1191.9,1167.7,,0.71%
03/27/2005,1172.9,1171.4,1189.8,1163.7,,0.13%
03/20/2005,1171.4,1189.7,1189.7,1168.7,,-1.54%
03/13/2005,1189.7,1200.1,1210.5,1182.8,,-0.87%
03/06/2005,1200.1,1222.1,1229.1,1198.2,,-1.80%
02/27/2005,1222.1,1211.4,1224.8,1198.1,,0.88%
02/20/2005,1211.4,1201.6,1212.2,1184.2,,0.82%
02/13/2005,1201.6,1205.3,1212.4,1197.3,,-0.31%
01/30/2005,1203,1171.4,1203.5,1171.4,,2.70%
01/23/2005,1171.4,1167.9,1177.5,1163.8,,0.30%
01/16/2005,1167.9,1184.5,1196,1167.8,,-1.40%
01/09/2005,1184.5,1186.2,1194.8,1175.6,,-0.14%
01/02/2005,1186.2,1211.9,1217.9,1182.1,,-2.12%
12/26/2004,1211.9,1210.1,1217.3,1204.9,,0.15%
12/19/2004,1210.1,1194.2,1213.7,1193.4,,1.33%
12/12/2004,1194.2,1188,1208,1188,,0.52%
12/05/2004,1188,1191.2,1192.4,1173.8,,-0.27%
11/28/2004,1191.2,1182.7,1197.5,1172.4,,0.72%
11/21/2004,1182.7,1170.3,1186.6,1167.9,,1.06%
11/14/2004,1170.3,1184.2,1188.5,1169.2,,-1.17%
11/07/2004,1184.2,1166.2,1184.2,1162.3,,1.54%
10/31/2004,1166.2,1130.2,1170.9,1127.5,,3.19%
10/24/2004,1130.2,1095.7,1131.4,1090.2,,3.15%
10/17/2004,1095.7,1108.2,1118,1094.2,,-1.13%
10/10/2004,1108.2,1122.1,1127,1102.1,,-1.24%
10/03/2004,1122.1,1131.5,1142,1120.2,,-0.83%
09/26/2004,1131.5,1110.1,1131.6,1101.3,,1.93%
09/19/2004,1110.1,1128.5,1131.5,1108,,-1.63%
09/12/2004,1128.5,1123.9,1130.5,1119.7,,0.41%
09/05/2004,1123.9,1113.6,1125.3,1113.6,,0.92%
08/29/2004,1113.6,1107.8,1120.8,1094.7,,0.52%
08/22/2004,1107.8,1098.3,1109.7,1092.8,,0.86%
08/15/2004,1098.3,1064.8,1100.3,1064.8,,3.15%
08/08/2004,1064.8,1064,1079,1060.7,,0.08%
08/01/2004,1064,1101.7,1108.6,1062.2,,-3.42%
07/25/2004,1101.7,1086.2,1103.7,1078.8,,1.43%
07/18/2004,1086.2,1101.4,1116.3,1083.5,,-1.38%
07/11/2004,1101.4,1112.8,1119.6,1101.1,,-1.02%
07/04/2004,1112.8,1125.4,1125.4,1108.7,,-1.12%
06/27/2004,1125.4,1134.4,1144.2,1123.1,,-0.79%
06/20/2004,1134.4,1135,1146.3,1124.4,,-0.05%
06/13/2004,1135,1136.5,1139.1,1122.2,,-0.13%
06/06/2004,1136.5,1122.5,1142.2,1122.5,,1.25%
05/30/2004,1122.5,1120.7,1129.2,1113.3,,0.16%
05/23/2004,1120.7,1093.6,1124,1090.7,,2.48%
05/16/2004,1093.6,1095.7,1105.9,1079.4,,-0.19%
05/09/2004,1095.7,1098.7,1102.8,1076.3,,-0.27%
04/25/2004,1107.3,1140.6,1146.8,1107.2,,-2.92%
04/18/2004,1140.6,1134.6,1142.8,1116,,0.53%
04/11/2004,1134.6,1139.3,1147.8,1120.8,,-0.41%
04/04/2004,1139.3,1141.8,1150.6,1134.5,,-0.22%
03/28/2004,1141.8,1108.1,1144.8,1108.1,,3.04%
03/21/2004,1108.1,1109.8,1115.3,1087.1,,-0.15%
03/14/2004,1109.8,1120.6,1125.8,1102.6,,-0.96%
03/07/2004,1120.6,1156.9,1159.9,1105.9,,-3.14%
02/29/2004,1156.9,1144.9,1163.2,1143.8,,1.05%
02/22/2004,1144.9,1144.1,1151.7,1134.4,,0.07%
02/15/2004,1144.1,1145.8,1159,1139,,-0.15%
02/08/2004,1145.8,1142.8,1158.9,1138.7,,0.26%
02/01/2004,1142.8,1131.1,1142.8,1124.4,,1.03%
01/25/2004,1131.1,1141.5,1155.4,1122.4,,-0.91%
01/11/2004,1139.8,1121.9,1139.8,1115.2,,1.60%
01/04/2004,1121.9,1108.5,1131.9,1108.5,,1.21%
12/28/2003,1108.5,1095.9,1118.8,1095.9,,1.15%
12/21/2003,1095.9,1088.7,1098.5,1086.1,,0.66%
12/14/2003,1088.7,1074.1,1091.1,1068,,1.36%
12/07/2003,1074.1,1061.5,1074.8,1053.4,,1.19%
11/30/2003,1061.5,1058.2,1074.3,1058.2,,0.31%
11/23/2003,1058.2,1035.3,1060.6,1035.3,,2.21%
11/16/2003,1035.3,1050.3,1050.3,1031.2,,-1.43%
11/09/2003,1050.3,1053.2,1063.7,1043.5,,-0.28%
11/02/2003,1053.2,1050.7,1062.4,1044.9,,0.24%
10/26/2003,1050.7,1028.9,1053.1,1028.9,,2.12%
10/19/2003,1028.9,1039.3,1048.6,1018.3,,-1.00%
10/12/2003,1039.3,1038.1,1053.8,1036.6,,0.12%
10/05/2003,1038.1,1029.8,1048.3,1026.2,,0.81%
09/28/2003,1029.8,996.9,1039.3,990.4,,3.30%
09/21/2003,996.9,1036.3,1036.3,996.1,,-3.80%
09/14/2003,1036.3,1018.6,1040.3,1013.6,,1.74%
09/07/2003,1018.6,1021.4,1032.4,1007.7,,-0.27%
08/31/2003,1021.4,1008,1029.3,1005.7,,1.33%
08/24/2003,1008,993.1,1008.9,983.6,,1.50%
08/17/2003,993.1,990.7,1011,990.7,,0.24%
08/10/2003,990.7,977.6,992.5,974.2,,1.34%
08/03/2003,977.6,980.1,985.8,960.8,,-0.26%
07/27/2003,980.1,998.7,1004.6,978.9,,-1.86%
07/20/2003,998.7,993.3,998.9,975.6,,0.54%
07/13/2003,993.3,998.1,1015.4,978.6,,-0.48%
07/06/2003,998.1,985.7,1010.4,983.6,,1.26%
06/29/2003,985.7,976.2,995,962.1,,0.97%
06/22/2003,976.2,995.7,995.7,973.8,,-1.96%
06/15/2003,995.7,988.6,1015.3,988.6,,0.72%
06/08/2003,988.6,987.8,1002.7,972.6,,0.08%
06/01/2003,987.8,963.6,1007.7,963.6,,2.51%
05/25/2003,963.6,933.2,965.4,927.3,,3.26%
05/18/2003,933.2,944.3,944.3,912,,-1.18%
05/11/2003,944.3,933.4,948.6,929.3,,1.17%
04/27/2003,930.1,898.8,930.6,898.8,,3.48%
04/20/2003,898.8,893.6,919.7,886.7,,0.58%
04/13/2003,893.6,868.3,896.8,868.3,,2.91%
04/06/2003,868.3,878.9,904.9,862.8,,-1.21%
03/30/2003,878.9,863.5,885.9,843.7,,1.78%
03/23/2003,863.5,895.8,895.8,858.1,,-3.61%
03/16/2003,895.8,833.3,895.9,827.2,,7.50%
03/09/2003,833.3,828.9,841.4,788.9,,0.53%
03/02/2003,828.9,841.1,852.3,811.2,,-1.45%
02/23/2003,841.1,848.2,848.2,818.5,,-0.84%
02/16/2003,848.2,834.9,852.9,831.5,,1.59%
02/09/2003,834.9,829.7,843,806.3,,0.63%
01/26/2003,855.7,861.4,868.7,840.3,,-0.66%
01/19/2003,861.4,901.8,906,859.7,,-4.48%
01/12/2003,901.8,927.6,935,899,,-2.78%
01/05/2003,927.6,908.6,932.9,908.3,,2.09%
12/29/2002,908.6,875.4,911.2,869.5,,3.79%
12/22/2002,875.4,895.7,903.9,873.6,,-2.28%
12/15/2002,895.8,889.5,911.2,880.3,,0.71%
12/08/2002,889.5,912.2,912.2,888.5,,-2.49%
12/01/2002,912.2,936.3,954.3,896,,-2.57%
11/24/2002,936.3,930.5,941.8,912.1,,0.62%
11/17/2002,930.5,909.8,937.3,893.1,,2.28%
11/10/2002,909.8,894.7,910.2,872,,1.69%
11/03/2002,894.7,901,925.7,891.6,,-0.70%
10/27/2002,901,897.6,907.4,867.9,,0.38%
10/20/2002,897.6,884.4,902.9,873.1,,1.49%
10/13/2002,884.4,835.3,886.7,828.4,,5.88%
10/06/2002,835.3,800.6,843.3,768.6,,4.33%
09/22/2002,827.4,845.4,856.6,817.4,,-2.13%
09/15/2002,845.4,889.8,902.7,839.1,,-4.99%
09/08/2002,889.8,893.9,924,877,,-0.46%
09/01/2002,893.9,916.1,916.1,870.5,,-2.42%
08/25/2002,916.1,940.9,955.8,903.3,,-2.64%
08/18/2002,940.9,928.8,965,927.2,,1.30%
08/11/2002,928.8,908.6,935.4,876.2,,2.22%
08/04/2002,908.6,864.2,914,833.4,,5.14%
07/28/2002,864.2,852.8,911.6,852.8,,1.34%
07/21/2002,852.8,847.8,854.1,775.7,,0.59%
07/14/2002,847.8,921.4,926.5,842.1,,-7.99%
07/07/2002,921.4,989,993.6,900.9,,-6.84%
06/30/2002,989,989.8,994.5,934.9,,-0.08%
06/23/2002,989.8,989.1,1005.9,952.9,,0.07%
06/16/2002,989.1,1007.3,1040.8,985.6,,-1.81%
06/09/2002,1007.3,1027.5,1039,981.6,,-1.97%
06/02/2002,1027.5,1067.1,1070.7,1012.5,,-3.71%
05/26/2002,1067.1,1083.8,1086,1054.3,,-1.54%
05/19/2002,1083.8,1106.6,1106.6,1075.6,,-2.06%
05/12/2002,1106.6,1055,1106.6,1053.9,,4.89%
05/05/2002,1055,1073.4,1088.9,1049,,-1.71%
04/28/2002,1073.4,1076.3,1091.4,1063.5,,-0.27%
04/21/2002,1076.3,1125.2,1125.2,1076.3,,-4.35%
04/14/2002,1125.2,1111,1132.9,1099.4,,1.28%
04/07/2002,1111,1122.7,1131.8,1102.4,,-1.04%
03/31/2002,1122.7,1146,1147.8,1119.5,,-2.15%
03/24/2002,1147.4,1149.3,1154.5,1131.6,,-0.11%
03/17/2002,1148.7,1166.2,1173.9,1139.9,,-1.50%
03/10/2002,1166.2,1164,1173,1151,,0.16%
03/03/2002,1164.3,1130.9,1172.8,1130.9,,2.87%
02/24/2002,1131.8,1090.8,1131.8,1089.8,,3.85%
02/03/2002,1096.2,1118,1122.2,1077.8,,-2.32%
01/27/2002,1122.2,1136.3,1138.6,1081.7,,-0.98%
01/20/2002,1133.3,1135.3,1139.5,1117.4,,0.51%
01/13/2002,1127.6,1143,1148.8,1124.5,,-1.57%
01/06/2002,1145.6,1174.7,1177,1145.5,,-2.29%
12/30/2001,1172.5,1158.3,1176.5,1136.2,,0.99%
12/23/2001,1161,1145,1164.6,1144.6,,1.41%
12/16/2001,1144.9,1123.1,1152.4,1122.3,,1.94%
12/09/2001,1123.1,1152.4,1158.3,1114.5,,-3.04%
12/02/2001,1158.3,1139.5,1173.6,1125.8,,1.65%
11/25/2001,1139.5,1150.3,1163.4,1125.5,,-0.94%
11/18/2001,1150.3,1143.9,1152.5,1129.8,,1.02%
11/11/2001,1138.7,1112.7,1148.3,1098.3,,1.64%
11/04/2001,1120.3,1087.2,1135.8,1087.2,,3.04%
10/28/2001,1087.2,1099.8,1104.6,1053.6,,-1.58%
10/21/2001,1104.6,1073.5,1110.6,1065.6,,2.90%
10/14/2001,1073.5,1083.4,1107.1,1057.2,,-1.67%
10/07/2001,1091.7,1060.3,1099.2,1052.7,,1.89%
09/23/2001,1040.9,965.8,1040.9,965.8,,7.78%
09/16/2001,965.8,1092.5,1092.5,944.8,,-11.60%
09/09/2001,1092.5,1085.8,1096.9,1073.2,,0.62%
09/02/2001,1085.8,1133.6,1155.4,1082.1,,-4.22%
08/26/2001,1133.6,1184.9,1186.8,1124.9,,-4.33%
08/19/2001,1184.9,1162,1185.2,1153.3,,1.97%
08/12/2001,1162,1190.2,1198.8,1156.1,,-2.37%
08/05/2001,1190.2,1214.3,1214.3,1169.5,,-1.98%
07/29/2001,1214.3,1205.8,1226.3,1200.4,,0.70%
07/22/2001,1205.8,1210.8,1215.2,1165.5,,-0.41%
07/15/2001,1210.8,1215.7,1225,1196.1,,-0.40%
07/08/2001,1215.7,1190.6,1218.5,1168.5,,2.11%
07/01/2001,1190.6,1224.4,1239.8,1188.7,,-2.76%
06/24/2001,1224.4,1225.3,1237.3,1204.6,,-0.07%
06/17/2001,1225.3,1214.4,1240.2,1207.7,,0.90%
06/10/2001,1214.4,1265,1265,1203,,-4.00%
06/03/2001,1265,1260.7,1286.6,1256.4,,0.34%
05/27/2001,1260.7,1277.9,1278.4,1246,,-1.35%
05/20/2001,1277.9,1292,1315.9,1276.4,,-1.09%
05/13/2001,1292,1245.7,1296.5,1241,,3.72%
05/06/2001,1245.7,1266.6,1270,1240.8,,-1.65%
04/29/2001,1266.6,1253,1272.9,1232,,1.09%
04/22/2001,1253,1243,1253.1,1207.4,,0.80%
04/15/2001,1243,1183.5,1253.7,1167.4,,5.03%
04/08/2001,1183.5,1128.4,1183.5,1126.4,,4.88%
04/01/2001,1128.4,1160.3,1169.5,1092,,-2.75%
03/25/2001,1160.3,1139.8,1183.4,1136.3,,1.80%
03/18/2001,1139.8,1150.5,1180.6,1081.2,,-0.93%
03/11/2001,1150.5,1233.4,1233.4,1148.6,,-6.72%
03/04/2001,1233.4,1234.2,1267.4,1228.4,,-0.06%
02/25/2001,1234.2,1245.9,1272.8,1214.5,,-0.94%
02/18/2001,1245.9,1301.5,1307.2,1215.4,,-4.27%
02/11/2001,1301.5,1314.8,1336.6,1293.2,,-1.01%
02/04/2001,1314.8,1349.5,1363.5,1310,,-2.57%
01/14/2001,1342.5,1318.3,1354.5,1313.3,,1.84%
01/07/2001,1318.3,1298.3,1333.2,1276.3,,1.54%
12/31/2000,1298.3,1320.3,1350.2,1274.6,,-1.67%
12/24/2000,1320.3,1306,1340.1,1301.6,,1.09%
12/17/2000,1306,1312.2,1346.4,1254.1,,-0.47%
12/10/2000,1312.2,1369.9,1389,1305.4,,-4.21%
12/03/2000,1369.9,1315.2,1380.3,1310.2,,4.16%
11/26/2000,1315.2,1341.8,1362.5,1294.9,,-1.98%
11/19/2000,1341.8,1367.7,1367.7,1321.9,,-1.89%
11/12/2000,1367.7,1366,1396,1328.6,,0.12%
11/05/2000,1366,1428.8,1438.5,1366,,-4.25%
10/29/2000,1426.7,1379.6,1433.3,1376.9,,3.41%
10/22/2000,1379.6,1396.9,1415.6,1337.8,,-1.24%
10/15/2000,1396.9,1374.2,1408.5,1305.8,,1.65%
10/08/2000,1374.2,1409,1409.7,1326.8,,-2.47%
09/24/2000,1436.5,1448.7,1461.7,1419.5,,-0.84%
09/17/2000,1448.7,1465.8,1467.9,1421.9,,-1.17%
09/10/2000,1465.8,1494.5,1506.6,1460.2,,-1.92%
09/03/2000,1494.5,1520.8,1520.8,1489.9,,-1.73%
08/27/2000,1520.8,1507,1530,1500.1,,0.95%
08/20/2000,1506.5,1491.7,1513.4,1489.4,,0.99%
08/13/2000,1491.7,1471.8,1499.5,1468.6,,1.35%
08/06/2000,1471.8,1462.9,1490.3,1452.9,,0.61%
07/30/2000,1462.9,1419.9,1462.9,1418.3,,3.03%
07/23/2000,1419.9,1480.2,1485.8,1414.2,,-4.07%
07/16/2000,1480.2,1510,1517.2,1478,,-1.97%
07/09/2000,1510,1478.9,1510,1470.5,,2.10%
07/02/2000,1478.9,1454.6,1485.2,1439.6,,1.67%
06/25/2000,1454.6,1441.5,1467.6,1434.6,,0.91%
06/18/2000,1441.5,1464.5,1489,1438.3,,-1.57%
06/11/2000,1464.5,1457,1483.6,1442.5,,0.51%
06/04/2000,1457,1477.3,1477.3,1454.8,,-1.37%
05/28/2000,1477.3,1378,1483.4,1377.8,,7.21%
05/21/2000,1378,1407,1411.9,1361.2,,-2.06%
05/14/2000,1407,1421,1470.4,1401.7,,-0.99%
05/07/2000,1421,1432.6,1432.6,1375.2,,-0.81%
04/23/2000,1452.4,1434.5,1482.8,1407.2,,1.25%
04/16/2000,1434.5,1356.6,1447.7,1346.7,,5.74%
04/09/2000,1356.6,1516.3,1527.1,1339.4,,-10.53%
04/02/2000,1516.3,1498.6,1526.2,1417.2,,1.18%
03/26/2000,1498.6,1527.5,1534.7,1474.6,,-1.89%
03/19/2000,1527.5,1464.5,1553.1,1446,,4.30%
03/12/2000,1464.5,1395.1,1476.6,1357,,4.97%
03/05/2000,1395.1,1409.2,1413.4,1346.5,,-1.00%
02/27/2000,1409.2,1333.4,1410.9,1325,,5.68%
02/20/2000,1333.4,1346.1,1370.1,1329.1,,-0.94%
02/13/2000,1346.1,1387.1,1407.8,1345.3,,-2.96%
01/23/2000,1360.2,1441.4,1454.2,1356.1,,-5.63%
01/16/2000,1441.4,1465.2,1465.6,1438.6,,-1.62%
01/09/2000,1465.2,1441.5,1473,1427.3,,1.64%
01/02/2000,1441.5,1469.2,1478,1377.7,,-1.89%
